Wall time,Step,Value
1767387343.0908504,10000,-3.3000171184539795
1767387351.2956936,20000,-0.33610615134239197
1767387354.7749076,30000,-0.05416132137179375
1767387362.014172,40000,-0.493560791015625
1767387368.8608432,50000,-0.02531556598842144
1767387373.0900621,60000,-0.16742445528507233
1767387380.3010845,70000,-0.09913207590579987
1767387387.2625682,80000,-0.11768650263547897
1767387391.3171492,90000,-0.05935829132795334
1767387398.571081,100000,-0.06895111501216888
1767387405.588873,110000,-0.04812432825565338
1767387409.7064667,120000,-0.10531680285930634
1767387416.8930366,130000,-0.08678748458623886
1767387423.8417802,140000,-0.11170312017202377
1767387428.1971414,150000,-0.01714625582098961
1767387435.1059475,160000,-0.017649708315730095
1767387439.9629374,170000,-0.12196165323257446
1767387446.421016,180000,-0.017420178279280663
1767387453.5370634,190000,-0.10753241181373596
1767387458.3211544,200000,-0.020923934876918793
1767387465.0001774,210000,-0.08313243091106415
1767387471.9827945,220000,-0.042418286204338074
1767387475.8252559,230000,-0.02437482587993145
1767387482.7330663,240000,-0.033451177179813385
1767387489.9768126,250000,-0.034822069108486176
1767387494.68992,260000,0.003181391628459096
1767387501.4883704,270000,-0.10200060904026031
1767387508.3410444,280000,-0.001883727265521884
1767387512.7307243,290000,0.012259330600500107
1767387519.55819,300000,-0.07695531100034714
1767387524.4556935,310000,-0.031733881682157516
1767387531.1047368,320000,-0.06841737776994705
1767387537.6921182,330000,-0.011182231828570366
1767387542.6558394,340000,-0.015999477356672287
1767387549.2470584,350000,-0.01058780588209629
1767387555.9696088,360000,-0.005749276373535395
1767387560.7370021,370000,-0.0005221315659582615
1767387567.332624,380000,0.020071066915988922
1767387574.3987641,390000,-0.03240515664219856
1767387579.1321306,400000,-0.050956062972545624
1767387585.738561,410000,-0.03793545812368393
1767387592.5629113,420000,-0.020418761298060417
1767387597.3564167,430000,-0.0963720977306366
1767387604.0158062,440000,-0.010912520810961723
1767387610.7326288,450000,0.006996737327426672
1767387615.451407,460000,-0.011078383773565292
1767387622.004582,470000,0.009547213092446327
1767387626.9291067,480000,-0.0036073834635317326
1767387633.7346087,490000,-0.023374194279313087
1767387640.5877857,500000,0.020716875791549683
1767387645.5589519,510000,-0.012128007598221302
1767387651.915978,520000,0.004526470322161913
1767387658.8575761,530000,-0.00757965724915266
1767387663.517387,540000,-0.05322863906621933
1767387670.242519,550000,-0.014140591025352478
1767387677.4521468,560000,-0.005557918455451727
1767387681.9959507,570000,0.015313084237277508
1767387688.5656893,580000,-0.007588007487356663
