Wall time,Step,Value
1767387343.090765,10000,519.0
1767387351.2941084,20000,68.81481170654297
1767387354.773267,30000,138.56362915039062
1767387362.039481,40000,139.96969604492188
1767387368.8862386,50000,160.3333282470703
1767387373.11696,60000,87.46939086914062
1767387380.2985334,70000,157.36842346191406
1767387387.2962077,80000,77.85246276855469
1767387391.315293,90000,58.8979606628418
1767387398.5694926,100000,77.5227279663086
1767387405.5870502,110000,102.43548583984375
1767387409.7050354,120000,98.38775634765625
1767387416.891524,130000,65.4047622680664
1767387423.87515,140000,67.10526275634766
1767387428.1954968,150000,98.40816497802734
1767387435.1043062,160000,101.11904907226562
1767387439.9613154,170000,95.515625
1767387446.41948,180000,120.38636016845703
1767387453.534431,190000,70.61701965332031
1767387458.3196306,200000,25.694915771484375
1767387464.998546,210000,53.1860466003418
1767387471.981044,220000,61.55769348144531
1767387475.8499804,230000,90.58490753173828
1767387482.7640224,240000,72.12820434570312
1767387490.008376,250000,28.507936477661133
1767387494.7181208,260000,112.53191375732422
1767387501.5162358,270000,59.95744705200195
1767387508.3394196,280000,107.12963104248047
1767387512.7291267,290000,127.0999984741211
1767387519.5566967,300000,107.04444122314453
1767387524.4846673,310000,149.29090881347656
1767387531.1031096,320000,120.94000244140625
1767387537.6897638,330000,140.4375
1767387542.6543765,340000,125.4117660522461
1767387549.2449162,350000,79.32075500488281
1767387556.006725,360000,153.4042510986328
1767387560.7646718,370000,175.25
1767387567.3591537,380000,146.1707305908203
1767387574.3971636,390000,123.86274719238281
1767387579.1711352,400000,151.07142639160156
1767387585.778726,410000,154.425537109375
1767387592.5613856,420000,232.67999267578125
1767387597.3549852,430000,200.20755004882812
1767387604.0419536,440000,261.4166564941406
1767387610.7603352,450000,120.16981506347656
1767387615.4497628,460000,175.2653045654297
1767387622.0280397,470000,147.36000061035156
1767387626.9554143,480000,126.09803771972656
1767387633.772331,490000,128.26922607421875
1767387640.5862682,500000,106.39024353027344
1767387645.556817,510000,121.83928680419922
1767387651.9142728,520000,181.9130401611328
1767387658.886639,530000,188.5471649169922
1767387663.5159316,540000,154.345458984375
1767387670.279791,550000,214.34146118164062
1767387677.4505954,560000,220.90740966796875
1767387681.9943738,570000,146.1666717529297
1767387688.6065252,580000,131.1836700439453
1767387695.2208548,590000,205.89361572265625
1767387699.9273362,600000,144.83999633789062
1767387706.9243398,610000,199.32608032226562
1767387711.8505986,620000,177.42857360839844
1767387718.0553875,630000,156.7142791748047
1767387724.836993,640000,156.45652770996094
1767387729.7151322,650000,125.14035034179688
1767387735.8583632,660000,133.1914825439453
1767387742.7616243,670000,130.8913116455078
1767387747.6156533,680000,103.47272491455078
1767387754.2566938,690000,109.86363983154297
1767387761.1997404,700000,154.49090576171875
1767387765.5786622,710000,125.43636322021484
1767387772.4406762,720000,87.27027130126953
1767387779.2953217,730000,96.12698364257812
1767387783.4737751,740000,87.9756088256836
1767387790.279974,750000,119.57691955566406
1767387794.7910783,760000,58.51852035522461
1767387801.6508794,770000,146.81394958496094
1767387808.7981353,780000,126.06896209716797
