Wall time,Step,Value
1767455657.693636,10000,485.5
1767455665.8356197,20000,161.64999389648438
1767455669.3188236,30000,120.19999694824219
1767455676.8779218,40000,163.76470947265625
1767455683.6543577,50000,145.89041137695312
1767455688.0440285,60000,167.8297882080078
1767455694.9415245,70000,141.53334045410156
1767455701.9462233,80000,186.6885223388672
1767455706.4211605,90000,231.30508422851562
1767455713.3255024,100000,249.67442321777344
1767455720.50479,110000,219.57142639160156
1767455724.8807123,120000,213.75926208496094
1767455731.8382523,130000,293.2978820800781
1767455736.4766738,140000,222.63333129882812
1767455743.4671423,150000,172.03448486328125
1767455750.0654314,160000,214.71697998046875
1767455755.06775,170000,234.71665954589844
1767455761.6043968,180000,210.890625
1767455768.6980596,190000,146.71153259277344
1767455773.774173,200000,143.49253845214844
1767455780.1969767,210000,141.61289978027344
1767455787.0130918,220000,142.5294189453125
1767455791.9609926,230000,140.453125
1767455798.8557775,240000,98.78571319580078
1767455805.9446805,250000,134.39393615722656
1767455810.5742445,260000,110.125
1767455817.3405366,270000,81.91304016113281
1767455824.354107,280000,86.5
1767455828.8545003,290000,91.62963104248047
1767455836.2099452,300000,101.875
1767455840.8416455,310000,101.55738067626953
1767455847.4388542,320000,112.45282745361328
1767455854.4238346,330000,66.37036895751953
1767455859.1832283,340000,84.66129302978516
1767455866.312689,350000,48.83333206176758
1767455873.234764,360000,87.88888549804688
1767455877.933332,370000,59.42222213745117
1767455885.031486,380000,73.80327606201172
1767455891.7781713,390000,56.45833206176758
1767455896.7011023,400000,72.48076629638672
1767455903.3575203,410000,82.80769348144531
1767455910.1323366,420000,84.44642639160156
1767455914.8112862,430000,63.34042739868164
1767455922.1230364,440000,67.30000305175781
1767455928.910466,450000,74.12245178222656
1767455933.7092242,460000,50.20000076293945
1767455940.720355,470000,60.48214340209961
1767455947.5852003,480000,64.5882339477539
1767455952.3000748,490000,66.5999984741211
1767455959.3291118,500000,48.05882263183594
1767455963.949357,510000,65.1568603515625
1767455971.0614445,520000,47.08000183105469
1767455977.7772424,530000,37.349998474121094
1767455982.3746958,540000,40.525001525878906
1767455989.6270895,550000,56.28333282470703
1767455996.194269,560000,44.480770111083984
1767456001.0956132,570000,44.64444351196289
1767456007.999969,580000,41.39285659790039
1767456014.864893,590000,33.939998626708984
1767456019.5110767,600000,34.5
1767456026.2247124,610000,37.65217208862305
1767456033.2505608,620000,35.17307662963867
1767456037.9905581,630000,35.425926208496094
1767456044.8751104,640000,29.60869598388672
1767456051.937171,650000,36.88679122924805
1767456057.0208619,660000,31.19607925415039
1767456063.972461,670000,47.71111297607422
1767456068.9814332,680000,62.122806549072266
1767456075.5782454,690000,41.8510627746582
1767456082.4682937,700000,30.60869598388672
1767456087.224335,710000,25.811321258544922
1767456094.193564,720000,31.824562072753906
1767456101.042393,730000,25.5744686126709
1767456106.1853888,740000,34.27450942993164
1767456112.9565492,750000,28.672727584838867
1767456119.7228923,760000,37.28260803222656
1767456124.471838,770000,47.70000076293945
1767456131.9449828,780000,29.320755004882812
1767456138.7522225,790000,34.7843132019043
1767456143.5444016,800000,44.25
1767456150.3772326,810000,35.58928680419922
1767456157.2093735,820000,46.306121826171875
1767456162.0768466,830000,37.90196228027344
1767456168.9051507,840000,31.547170639038086
1767456175.8142989,850000,30.980392456054688
1767456180.4072473,860000,33.0
1767456187.655841,870000,34.54901885986328
1767456192.3558068,880000,34.90909194946289
1767456199.1051366,890000,27.382978439331055
1767456206.04736,900000,28.076923370361328
1767456210.7361681,910000,31.960784912109375
1767456217.705427,920000,36.375
1767456224.700392,930000,26.192981719970703
1767456229.4281235,940000,30.72916603088379
1767456236.481693,950000,35.13999938964844
1767456243.5129492,960000,43.79999923706055
1767456248.1278117,970000,30.29787254333496
1767456255.0117614,980000,39.16666793823242
1767456262.062954,990000,37.44444274902344
1767456266.7305262,1000000,44.17307662963867
1767456273.4782457,1010000,26.06382942199707
1767456278.425916,1020000,30.1200008392334
1767456285.477419,1030000,31.148147583007812
1767456292.256798,1040000,38.33333206176758
1767456297.199737,1050000,28.653846740722656
1767456304.0492177,1060000,34.07272720336914
1767456310.9656155,1070000,34.5
1767456315.915881,1080000,28.192981719970703
1767456322.7108085,1090000,26.5
1767456329.7365716,1100000,35.075469970703125
1767456334.4792373,1110000,37.72549057006836
1767456341.342863,1120000,30.0625
1767456348.215928,1130000,39.25925827026367
1767456352.8693554,1140000,31.45652198791504
1767456359.9433823,1150000,33.41509246826172
1767456366.7673316,1160000,28.04166603088379
1767456371.7705493,1170000,26.867923736572266
1767456378.5825388,1180000,32.156864166259766
1767456385.5148487,1190000,35.83333206176758
1767456390.337809,1200000,31.360000610351562
1767456397.2666154,1210000,34.632652282714844
1767456402.11884,1220000,47.25925827026367
1767456408.888584,1230000,39.977779388427734
1767456415.874826,1240000,37.81132125854492
1767456420.5500612,1250000,25.488889694213867
1767456427.7948723,1260000,41.05356979370117
1767456434.2787824,1270000,31.117647171020508
1767456439.0953112,1280000,33.738094329833984
1767456446.4852543,1290000,32.5
1767456452.8865526,1300000,33.934783935546875
1767456457.9670377,1310000,31.446807861328125
1767456464.8674703,1320000,34.98245620727539
1767456471.5335543,1330000,29.886363983154297
1767456476.6494548,1340000,32.0
1767456483.4884295,1350000,35.46666717529297
1767456490.3951666,1360000,31.89655113220215
1767456495.3133683,1370000,29.19512176513672
1767456502.7676578,1380000,32.67924499511719
1767456507.440278,1390000,35.16363525390625
1767456514.3668675,1400000,28.325580596923828
1767456521.3219407,1410000,33.44230651855469
1767456526.2716367,1420000,32.596153259277344
1767456533.1031165,1430000,33.17647171020508
1767456540.0871315,1440000,45.54545593261719
1767456545.0764437,1450000,26.694915771484375
1767456551.5676103,1460000,46.219512939453125
1767456558.8868089,1470000,27.788461685180664
1767456563.6151125,1480000,26.41666603088379
1767456570.2987375,1490000,28.024999618530273
1767456577.7453117,1500000,29.211538314819336
1767456582.4740992,1510000,42.925926208496094
1767456589.3735852,1520000,25.3125
1767456596.5126815,1530000,29.26530647277832
1767456601.3235934,1540000,38.13461685180664
1767456608.4588382,1550000,46.7843132019043
1767456613.0752704,1560000,47.0
1767456619.878894,1570000,26.375
1767456627.0834615,1580000,24.730770111083984
1767456631.8680809,1590000,24.565217971801758
1767456638.822677,1600000,28.716981887817383
1767456645.6420662,1610000,24.615385055541992
1767456650.7327695,1620000,29.423076629638672
1767456657.4056761,1630000,27.276596069335938
1767456664.6917777,1640000,32.0625
1767456669.588694,1650000,27.160715103149414
1767456676.3089836,1660000,25.829267501831055
1767456683.7071397,1670000,27.98113250732422
1767456688.5934212,1680000,37.150001525878906
1767456695.0854983,1690000,26.56818199157715
1767456701.988946,1700000,26.244443893432617
1767456707.2205982,1710000,26.72222137451172
1767456714.1874237,1720000,28.739999771118164
1767456719.082609,1730000,35.51020431518555
1767456725.9549139,1740000,25.836362838745117
1767456732.5844781,1750000,28.673913955688477
1767456737.4953544,1760000,30.085105895996094
1767456744.5365596,1770000,25.759260177612305
1767456751.3801367,1780000,36.06122589111328
1767456756.3813848,1790000,27.081632614135742
1767456763.2467554,1800000,44.380001068115234
1767456770.3108368,1810000,25.34000015258789
1767456775.04982,1820000,25.352941513061523
1767456781.9577398,1830000,48.10638427734375
1767456789.2007713,1840000,28.581817626953125
1767456793.9879987,1850000,37.279998779296875
1767456800.9018424,1860000,39.448978424072266
1767456807.779685,1870000,41.13999938964844
1767456812.5750997,1880000,29.600000381469727
1767456819.5631325,1890000,39.48214340209961
1767456824.2886686,1900000,43.4782600402832
1767456831.6751502,1910000,30.098039627075195
1767456838.4124432,1920000,35.314815521240234
1767456843.233054,1930000,27.83333396911621
1767456850.5353582,1940000,51.45000076293945
1767456857.2357605,1950000,35.727272033691406
1767456862.3594282,1960000,37.400001525878906
1767456869.0774972,1970000,33.509803771972656
1767456876.3373485,1980000,26.15999984741211
1767456881.0388935,1990000,28.75
1767456888.0641537,2000000,27.46808433532715
