Wall time,Step,Value
1771402188.9602587,80000,0.4779874086380005
1771402204.4159534,100000,0.5031446814537048
1771402280.9380598,220000,0.5031847357749939
1771402333.1617455,300000,0.7647058963775635
1771402343.1389287,320000,0.8134328126907349
1771402399.9560673,380000,0.8588235378265381
1771402415.3426855,400000,0.8694581389427185
1771402436.6225474,420000,0.8966346383094788
1771402473.7190268,460000,0.9116379022598267
1771402489.3528435,480000,0.9171483516693115
1771402549.349362,540000,0.9244713187217712
1771402563.7914686,560000,0.15887850522994995
1771402705.1525676,780000,0.0359281450510025
1771402730.5800169,820000,0.06666667014360428
1771402825.49216,960000,0.06081081181764603
1771402835.4821165,980000,0.07189542800188065
1771402850.8191526,1000000,0.05000000074505806
1771402877.381061,1040000,0.0662650614976883
1771402914.1704671,1100000,0.05263157933950424
1771402955.3925035,1160000,0.06832297891378403
1771402992.1981199,1220000,0.043209876865148544
1771403008.118287,1240000,0.03076923079788685
1771403018.5384145,1260000,0.0670103058218956
1771403034.362925,1280000,0.0520833320915699
1771403059.986363,1320000,0.053658537566661835
1771403070.0553327,1340000,0.06190476194024086
1771403085.926289,1360000,0.05911330133676529
1771403096.1290085,1380000,0.05829596519470215
1771403122.363905,1420000,0.05286343768239021
1771403138.6772728,1440000,0.05000000074505806
1771403211.9637012,1560000,0.032258063554763794
1771403238.540229,1600000,0.021978022530674934
1771403254.4377756,1620000,0.038167938590049744
1771403280.9302263,1660000,0.06462585180997849
1771403318.361044,1720000,0.040441177785396576
1771403371.959858,1800000,0.0495356023311615
1771403505.8395503,2000000,0.036082472652196884
1771403521.9761257,2020000,0.03030303120613098
1771403558.5804148,2080000,0.026109660044312477
1771403602.091952,2140000,0.018087854608893394
1771403612.717688,2160000,0.03504673019051552
1771403639.1819403,2200000,0.03393665328621864
1771403730.4208229,2340000,0.02985074557363987
1771403801.5588615,2440000,0.029182879254221916
1771403910.3741891,2520000,0.02044609747827053
1771403939.280385,2540000,0.021153846755623817
1771404011.168924,2580000,0.028037382289767265
1771404086.4477046,2620000,0.025167785584926605
1771404129.9805098,2640000,0.02166065014898777
1771404306.9018202,2740000,0.02286585420370102
1771404350.3723617,2760000,0.01729106716811657
1771404607.4202664,2900000,0.021739130839705467
1771404681.567144,2940000,0.014322916977107525
1771404726.4805915,2960000,0.019999999552965164
1771404834.2209964,3020000,0.017369726672768593
1771405097.8531585,3160000,0.015625
1771405218.9192958,3220000,0.012135921977460384
1771405299.099137,3260000,0.02151755429804325
1771405377.5163367,3300000,0.02282608672976494
1771405618.4250631,3420000,0.012944984249770641
1771405652.6711743,3440000,0.011881188489496708
1771405699.160719,3460000,0.01296111661940813
1771405817.3802574,3520000,0.010183298960328102
1771405862.0856707,3540000,0.009027081541717052
1771405896.57522,3560000,0.010695187374949455
1771406062.7484293,3640000,0.006194690242409706
1771406196.4974914,3700000,0.01342281885445118
1771406231.8914316,3720000,0.006211180239915848
1771406281.1614556,3740000,0.017357762902975082
1771406450.0409358,3820000,0.011463845148682594
1771406485.5543907,3840000,0.009927798062562943
1771406533.193738,3860000,0.01583113521337509
1771406821.623716,4000000,0.013524936512112617
1771406941.2150717,4060000,0.007757951971143484
1771406992.9154387,4080000,0.01224489789456129
1771407026.5332673,4100000,0.005560704506933689
1771407076.1106904,4120000,0.014365523122251034
1771407163.1562917,4160000,0.009060955606400967
1771407249.635527,4200000,0.01365461852401495
1771407337.9636102,4240000,0.010842368938028812
1771407421.2470942,4280000,0.012205044738948345
1771407510.4910774,4320000,0.009743135422468185
1771407547.5079544,4340000,0.01093294471502304
1771407687.2974162,4400000,0.01221374049782753
1771407723.3003674,4420000,0.007009345572441816
1771407772.857599,4440000,0.011520737782120705
1771407812.2956398,4460000,0.011887072585523129
1771407898.1713843,4500000,0.007741935551166534
1771408130.9392428,4600000,0.005936675239354372
1771408569.607142,4800000,0.007057162933051586
1771408640.4090033,4840000,0.009204470552504063
1771408682.3329268,4900000,0.010101010091602802
1771408692.7950077,4920000,0.009759271517395973
1771408708.5625877,4940000,0.011149825528264046
1771408812.4695663,5100000,0.012080537155270576
1771408864.5229404,5180000,0.007660167291760445
1771408874.9800253,5200000,0.009696186520159245
1771408891.0828388,5220000,0.015436241403222084
1771408917.3416505,5260000,0.00890585221350193
1771409023.2363641,5420000,0.016311166808009148
1771409033.6304338,5440000,0.009079118259251118
1771409075.7317498,5500000,0.009809932671487331
1771409096.4570136,5540000,0.0064850845374166965
1771409122.7536905,5580000,0.009852216579020023
1771409149.1284838,5620000,0.00810979399830103
1771409175.5370789,5660000,0.009074410423636436
1771409191.4892716,5680000,0.008976660668849945
1771409217.8970532,5720000,0.007194244768470526
1771409243.9547489,5760000,0.006874999962747097
1771409254.8425713,5780000,0.009036144241690636
1771409280.9988322,5820000,0.006752608809620142
1771409355.361842,5920000,0.007793765049427748
1771409373.276137,5940000,0.013103037141263485
1771409397.60559,5960000,0.004892966244369745
1771409414.3875358,5980000,0.011070110835134983
1771409581.0665512,6140000,0.008968610316514969
1771409622.8702228,6180000,0.008027522824704647
1771409647.674551,6200000,0.0017605633474886417
1771409705.3989515,6260000,0.00644405372440815
1771409789.7349477,6340000,0.013651876710355282
1771409830.925189,6380000,0.008939213119447231
1771409848.0365467,6400000,0.011441648006439209
1771409914.662608,6460000,0.010238908231258392
1771409956.166527,6500000,0.006586168892681599
1771410057.425219,6600000,0.010832383297383785
1771410099.8797305,6640000,0.008547008968889713
1771410124.2651553,6660000,0.00570776266977191
1771410225.5537245,6760000,0.012549914419651031
1771410250.4094775,6780000,0.011280315928161144
1771410293.1323059,6820000,0.006928406655788422
1771410353.484307,6880000,0.0055555556900799274
1771410395.451729,6920000,0.004527447745203972
1771410420.0496202,6940000,0.008576328866183758
1771410505.6563702,7020000,0.00950683280825615
1771410548.5033863,7060000,0.009032943286001682
1771410590.841557,7100000,0.012408347800374031
1771410676.2606204,7180000,0.007665094453841448
1771410754.1306932,7260000,0.011055831797420979
1771410779.38138,7280000,0.012260127812623978
1771410797.0515246,7300000,0.013029315508902073
1771410822.2041354,7320000,0.008021390065550804
1771410840.1907792,7340000,0.010182208381593227
1771410865.1209772,7360000,0.0161649938672781
1771411011.2764015,7500000,0.010741688311100006
1771411078.4912722,7560000,0.011525795795023441
1771411096.2362635,7580000,0.009443861432373524
1771411266.0218236,7740000,0.009793253615498543
1771411351.6749854,7820000,0.009184224531054497
1771411376.3518033,7840000,0.013948498293757439
1771411393.9810135,7860000,0.01159725897014141
1771411418.3574421,7880000,0.01642819307744503
1771411435.4948158,7900000,0.01141304336488247
1771411503.4013278,7960000,0.013433638028800488
1771411605.7239711,8060000,0.014754097908735275
1771411648.076423,8100000,0.013498312793672085
1771411733.9026856,8180000,0.015491452999413013
1771411751.3710282,8200000,0.009687836281955242
1771411836.6682107,8280000,0.01227321196347475
1771411861.7654128,8300000,0.01146430429071188
1771411879.6115475,8320000,0.011615628376603127
1771411947.2411437,8380000,0.013285641558468342
1771412007.9474297,8440000,0.012257405556738377
1771412032.613833,8460000,0.01152435876429081
1771412093.1198626,8520000,0.010101010091602802
1771412118.668438,8540000,0.01380368135869503
1771412204.0092857,8620000,0.01325854193419218
1771412308.3056781,8720000,0.011793611571192741
1771412333.4177008,8740000,0.013612565584480762
1771412351.5088181,8760000,0.010622154921293259
1771412394.725297,8800000,0.013292433694005013
1771412412.755672,8820000,0.012873326428234577
1771412437.7540383,8840000,0.016068559139966965
1771412480.7201495,8880000,0.02024507150053978
1771412498.4588673,8900000,0.01549586746841669
1771412523.9229763,8920000,0.012578615918755531
1771412541.5769975,8940000,0.011591148562729359
