Wall time,Step,Value
1771346325.1528902,20000,107.85945892333984
1771346331.6499097,40000,134.09458923339844
1771346344.803493,60000,138.1468505859375
1771346352.4448526,80000,138.77622985839844
1771346365.1131372,100000,126.05696105957031
1771346373.4837832,120000,119.34337615966797
1771346386.7715983,140000,115.23255920410156
1771346394.991964,160000,116.47647094726562
1771346408.2420218,180000,99.35148620605469
1771346416.237594,200000,95.96585083007812
1771346429.5756836,220000,92.19248962402344
1771346437.6538296,240000,89.77375793457031
1771346450.4906754,260000,75.93050384521484
1771346459.0061438,280000,66.07047271728516
1771346471.8438044,300000,61.859375
