Wall time,Step,Value
1771236351.5077314,80000,0.022058824077248573
1771236365.1592624,100000,0.00671140942722559
1771236426.7479577,220000,0.005347593687474728
1771236468.2875953,300000,0.046692606061697006
1771236476.1558447,320000,0.02120141312479973
1771236523.936186,380000,0.03412073478102684
1771236535.6059132,400000,0.03874092176556587
1771236552.9392822,420000,0.047146402299404144
1771236582.8179216,460000,0.0714285746216774
1771236596.0985131,480000,0.040885861963033676
1771236643.890244,540000,0.045911047607660294
1771236656.0863302,560000,0.234375
1771236776.4739783,780000,0.4429530203342438
1771236792.5790114,820000,0.302325576543808
1771236870.1470072,960000,0.22131147980690002
1771236878.7511222,980000,0.25
1771236891.7426736,1000000,0.1538461595773697
1771236913.6276872,1040000,0.17391304671764374
1771236943.397188,1100000,0.21487602591514587
1771236978.8763406,1160000,0.16949152946472168
1771237008.6679785,1220000,0.19658119976520538
1771237022.203562,1240000,0.17543859779834747
1771237030.5707426,1260000,0.18644067645072937
1771237044.0482223,1280000,0.1339285671710968
1771237065.8518558,1320000,0.16949152946472168
1771237073.9193385,1340000,0.1111111119389534
1771237087.5112784,1360000,0.17699114978313446
1771237096.1275065,1380000,0.23333333432674408
1771237116.9252741,1420000,0.1376146823167801
1771237129.7262979,1440000,0.17241379618644714
1771237188.4638166,1560000,0.2347826063632965
1771237209.896306,1600000,0.1696428507566452
1771237223.1588519,1620000,0.2288135588169098
1771237244.898751,1660000,0.19298245012760162
1771237274.7659237,1720000,0.20338982343673706
1771237317.549365,1800000,0.14912280440330505
1771237424.0009513,2000000,0.1982758641242981
1771237437.9096406,2020000,0.22689075767993927
1771237467.4697738,2080000,0.16949152946472168
1771237502.4477184,2140000,0.25
1771237510.2512739,2160000,0.1826086938381195
1771237531.7535088,2200000,0.23770491778850555
1771237604.1932163,2340000,0.25833332538604736
1771237660.4532647,2440000,0.16101695597171783
1771237703.2595828,2520000,0.25806450843811035
1771237712.0648532,2540000,0.18103447556495667
1771237733.3011355,2580000,0.26229506731033325
1771237755.4661715,2620000,0.21875
1771237768.1089776,2640000,0.16379310190677643
1771237819.6581953,2740000,0.19491524994373322
