Wall time,Step,Value
1767459322.0337648,10000,217.0
1767459331.4692914,20000,837.1707153320312
1767459334.669151,30000,744.2363891601562
1767459342.211095,40000,851.5999755859375
1767459351.2212987,50000,738.5465087890625
1767459354.4756038,60000,767.6666870117188
1767459361.8658006,70000,602.8867797851562
1767459369.6384323,80000,679.3571166992188
1767459373.4659784,90000,539.9761962890625
1767459380.2966616,100000,494.3333435058594
1767459387.1603062,110000,507.48333740234375
1767459391.2415535,120000,420.79998779296875
1767459398.3820372,130000,427.40985107421875
1767459405.125679,140000,465.6938781738281
1767459409.8978138,150000,390.20635986328125
1767459416.293295,160000,378.07843017578125
1767459421.3368142,170000,303.4032287597656
1767459428.0254335,180000,263.9206237792969
1767459434.8922133,190000,244.07142639160156
1767459439.3081412,200000,300.5
1767459446.2251146,210000,220.50909423828125
1767459453.2635205,220000,259.6461486816406
1767459457.9055493,230000,232.41818237304688
1767459464.7463818,240000,219.265625
1767459471.6207025,250000,197.78846740722656
1767459476.6627443,260000,208.44444274902344
1767459483.0791774,270000,141.4528350830078
1767459489.9778366,280000,144.1875
1767459494.586579,290000,152.50746154785156
1767459501.2366486,300000,125.03845977783203
1767459508.3423278,310000,145.375
1767459513.066511,320000,98.63076782226562
1767459519.6917934,330000,127.39583587646484
1767459524.9453325,340000,99.9076919555664
1767459531.268953,350000,122.56363677978516
1767459538.1256962,360000,141.13558959960938
1767459542.8074434,370000,137.82142639160156
1767459549.6065428,380000,104.37931060791016
1767459556.610909,390000,105.86206817626953
1767459561.2747784,400000,116.53968048095703
1767459567.8400536,410000,79.46808624267578
1767459575.056155,420000,89.25
1767459579.3592186,430000,87.27083587646484
1767459586.279162,440000,108.0526351928711
1767459592.9593477,450000,65.47618865966797
1767459597.6761134,460000,151.57142639160156
1767459604.3939483,470000,78.31745910644531
1767459611.2298536,480000,93.83018493652344
1767459615.8014657,490000,104.60713958740234
1767459622.7232523,500000,72.0
1767459627.529725,510000,81.73770141601562
1767459634.03335,520000,69.44230651855469
1767459640.9114902,530000,69.09091186523438
1767459645.5632708,540000,53.88679122924805
1767459652.4254832,550000,59.85714340209961
1767459659.387569,560000,107.32203674316406
1767459663.831721,570000,90.50943756103516
1767459670.6558564,580000,84.13725280761719
1767459677.5573206,590000,84.828125
1767459682.3597372,600000,74.45237731933594
1767459689.2924972,610000,44.456138610839844
1767459695.7765522,620000,58.096153259277344
1767459700.2511938,630000,149.4130401611328
1767459707.4479604,640000,86.64912414550781
1767459714.2086596,650000,64.96226501464844
1767459718.732134,660000,57.61538314819336
1767459725.664254,670000,46.153846740722656
1767459732.473854,680000,146.65383911132812
1767459737.0081859,690000,80.92453002929688
1767459743.8202364,700000,50.20000076293945
1767459748.7158961,710000,51.64706039428711
1767459755.5229056,720000,101.68000030517578
1767459762.2872365,730000,62.380001068115234
1767459767.1714325,740000,72.63157653808594
1767459774.038249,750000,49.03703689575195
1767459780.7009454,760000,44.06122589111328
1767459785.603638,770000,33.38461685180664
1767459792.2397444,780000,58.438594818115234
1767459798.8421893,790000,70.55555725097656
1767459803.6785884,800000,78.953125
1767459810.37759,810000,74.07142639160156
1767459817.5221272,820000,46.78688430786133
1767459822.1444302,830000,52.2400016784668
1767459828.9884624,840000,113.08163452148438
1767459835.6784542,850000,32.98147964477539
1767459840.4342582,860000,38.91304397583008
1767459847.435303,870000,76.42105102539062
1767459851.8299892,880000,48.55769348144531
1767459858.9183738,890000,74.7254867553711
1767459865.8181748,900000,56.77358627319336
1767459870.3377547,910000,68.29166412353516
1767459877.6446612,920000,70.33928680419922
1767459884.5015192,930000,92.92857360839844
1767459889.0321662,940000,66.1500015258789
1767459896.412939,950000,63.63492202758789
1767459902.8465934,960000,62.34693908691406
1767459907.8219943,970000,101.68627166748047
1767459914.6334598,980000,73.0
1767459921.6006737,990000,96.31372833251953
1767459926.3754022,1000000,61.0
1767459933.1357388,1010000,95.45999908447266
1767459940.0516226,1020000,55.599998474121094
1767459944.9545352,1030000,112.59615325927734
1767459951.5024016,1040000,77.1956558227539
1767459956.6313858,1050000,54.94230651855469
1767459963.5898907,1060000,75.35713958740234
1767459970.2348278,1070000,76.76596069335938
1767459975.3860815,1080000,100.10526275634766
1767459981.7811587,1090000,96.48076629638672
1767459988.4835584,1100000,80.09091186523438
1767459993.3676221,1110000,31.32653045654297
1767460000.2691886,1120000,78.54901885986328
1767460007.047846,1130000,60.61818313598633
1767460011.6861467,1140000,37.446807861328125
1767460018.4285545,1150000,124.94444274902344
1767460024.999101,1160000,28.55555534362793
1767460030.208671,1170000,73.67308044433594
1767460036.9916024,1180000,87.91071319580078
1767460043.791223,1190000,199.88095092773438
1767460048.6956954,1200000,114.91802978515625
1767460055.0488985,1210000,79.40908813476562
1767460060.1075773,1220000,50.05769348144531
1767460066.8922265,1230000,69.12963104248047
1767460073.8012843,1240000,66.6956558227539
1767460078.518478,1250000,55.843135833740234
1767460085.5096657,1260000,79.58695983886719
1767460092.360513,1270000,86.81034851074219
1767460096.8824139,1280000,109.58536529541016
1767460103.922721,1290000,69.5862045288086
1767460110.5077426,1300000,106.04762268066406
1767460115.7016501,1310000,56.769229888916016
1767460122.4346094,1320000,91.74137878417969
1767460129.2181752,1330000,33.5
1767460134.303456,1340000,38.08333206176758
1767460140.925096,1350000,78.08695983886719
1767460147.8311713,1360000,58.065216064453125
1767460152.7095654,1370000,72.52727508544922
1767460159.7823298,1380000,36.65957260131836
1767460166.763356,1390000,71.47169494628906
1767460171.1915672,1400000,74.49056243896484
1767460177.8477561,1410000,118.93181610107422
1767460183.0392818,1420000,52.346153259277344
1767460189.7719712,1430000,34.87036895751953
1767460196.5854652,1440000,56.09090805053711
1767460201.6544604,1450000,68.20689392089844
1767460208.16741,1460000,40.238094329833984
1767460215.342698,1470000,70.38182067871094
1767460220.0158477,1480000,34.44444274902344
1767460227.0008304,1490000,48.877193450927734
1767460233.6746097,1500000,35.61538314819336
1767460238.3667796,1510000,61.46341323852539
1767460245.7166674,1520000,58.220340728759766
1767460252.4519367,1530000,38.239131927490234
1767460257.062389,1540000,75.29166412353516
1767460264.1532085,1550000,61.877193450927734
1767460270.6228893,1560000,37.14285659790039
1767460275.3767512,1570000,63.86046600341797
1767460282.9840074,1580000,35.92856979370117
1767460287.7820086,1590000,31.244897842407227
1767460295.2054164,1600000,29.772727966308594
1767460302.964766,1610000,38.74242401123047
1767460307.5123365,1620000,36.76744079589844
1767460315.0727143,1630000,50.522727966308594
1767460322.7584503,1640000,56.967742919921875
1767460327.6121762,1650000,31.66666603088379
1767460334.8156986,1660000,28.39583396911621
1767460342.2079885,1670000,29.701753616333008
1767460347.42085,1680000,34.8139533996582
