Wall time,Step,Value
1767374723.2388334,10000,112.0
1767374731.8847406,20000,196.37037658691406
1767374734.8937387,30000,198.8867950439453
1767374742.3193815,40000,176.5625
1767374750.7413516,50000,193.2624969482422
1767374754.0509346,60000,199.0
1767374761.084673,70000,191.92308044433594
1767374769.2617435,80000,189.08108520507812
1767374773.2784364,90000,190.9512176513672
1767374782.3992584,100000,178.75
1767374791.6212444,110000,190.8412628173828
1767374795.9019132,120000,181.56863403320312
1767374803.082808,130000,184.4081573486328
1767374809.888421,140000,178.86764526367188
1767374815.2749863,150000,153.98275756835938
1767374822.4613695,160000,170.442626953125
1767374829.2766705,170000,172.7547149658203
1767374834.0358732,180000,164.5230712890625
1767374841.14972,190000,160.5483856201172
1767374845.8811877,200000,158.25424194335938
1767374852.694225,210000,157.0454559326172
1767374859.5820699,220000,153.09375
1767374864.5111535,230000,142.26866149902344
1767374871.5816526,240000,165.3787841796875
1767374878.358,250000,151.2096710205078
1767374883.224025,260000,140.13043212890625
1767374890.0421822,270000,147.8552703857422
1767374896.969081,280000,136.49180603027344
1767374901.9743164,290000,153.859375
1767374909.0767593,300000,128.50575256347656
1767374916.1767168,310000,127.45454406738281
1767374921.0397387,320000,122.81927490234375
1767374928.0253708,330000,109.5824203491211
1767374934.8573225,340000,124.02857208251953
1767374940.1392875,350000,128.88461303710938
1767374946.991897,360000,139.83749389648438
1767374951.785002,370000,110.85134887695312
1767374959.2018256,380000,131.3125
1767374966.0239959,390000,145.06494140625
1767374971.2506442,400000,118.28571319580078
1767374977.891839,410000,124.56470489501953
1767374984.8717937,420000,115.84337615966797
1767374989.8135588,430000,103.06185913085938
1767374996.9274445,440000,118.01219177246094
1767375004.167402,450000,103.89473724365234
1767375008.911764,460000,105.1505355834961
1767375017.05932,470000,102.39175415039062
1767375024.7216043,480000,102.8453598022461
1767375029.5183904,490000,107.54166412353516
1767375036.5576763,500000,92.57691955566406
1767375043.6473613,510000,98.16161346435547
1767375048.5103037,520000,91.57546997070312
1767375055.797776,530000,95.125
1767375062.7429762,540000,97.16326904296875
1767375067.7035918,550000,88.50458526611328
1767375074.850383,560000,83.48484802246094
1767375079.4563837,570000,75.88800048828125
1767375086.932072,580000,71.92700958251953
1767375093.831771,590000,81.51695251464844
1767375098.9203806,600000,81.76363372802734
1767375105.9495497,610000,80.79562377929688
1767375113.3092167,620000,66.11688232421875
1767375118.1998599,630000,62.28220748901367
1767375125.2884312,640000,53.72392654418945
1767375132.8967252,650000,65.08441925048828
1767375137.7767751,660000,62.39393997192383
1767375144.8149993,670000,53.674156188964844
1767375151.973675,680000,59.30177688598633
1767375157.026114,690000,47.45070266723633
1767375164.0204408,700000,45.26991271972656
1767375171.6469722,710000,37.35019302368164
1767375176.5451903,720000,42.703704833984375
1767375184.0527492,730000,35.46996307373047
1767375189.37127,740000,39.046512603759766
1767375196.4477713,750000,35.97071075439453
1767375203.953017,760000,38.77580261230469
1767375209.0287068,770000,33.67880630493164
1767375216.4449968,780000,28.124223709106445
1767375223.826034,790000,29.47025489807129
1767375228.9948044,800000,28.128047943115234
1767375236.550844,810000,26.307043075561523
1767375243.919669,820000,27.60904312133789
1767375249.419259,830000,24.137203216552734
1767375257.0063422,840000,24.74559211730957
1767375264.1127846,850000,25.847593307495117
1767375269.8578644,860000,21.14912223815918
1767375277.1680934,870000,23.537084579467773
1767375284.7612634,880000,20.86422348022461
1767375290.2914946,890000,19.930418014526367
1767375298.4484031,900000,17.38640785217285
1767375305.975816,910000,22.10572624206543
1767375311.4157581,920000,18.6752986907959
1767375319.0563536,930000,18.65936279296875
1767375324.5614753,940000,19.476293563842773
1767375332.477782,950000,19.589284896850586
1767375340.285237,960000,18.587785720825195
1767375345.7364485,970000,19.128570556640625
1767375353.6515753,980000,17.503559112548828
