Wall time,Step,Value
1767453892.3422525,20000,196.88888549804688
1767453895.4983416,30000,199.0
1767453902.7283173,40000,185.2857208251953
1767453910.2201662,50000,185.9534912109375
1767453913.7716687,60000,193.0869598388672
1767453920.7623515,70000,188.4857177734375
1767453927.7018073,80000,194.19117736816406
1767453931.853237,90000,191.84616088867188
1767453938.8898606,100000,181.5238037109375
1767453945.6183712,110000,182.86154174804688
1767453949.8812714,120000,180.4736785888672
1767453956.9061043,130000,176.0196075439453
1767453963.4650807,140000,182.36666870117188
1767453967.9800408,150000,191.83999633789062
1767453974.7605603,160000,181.5208282470703
1767453979.4455998,170000,174.63076782226562
1767453986.3095992,180000,174.48275756835938
1767453992.9669814,190000,177.9791717529297
1767453997.6713958,200000,174.75384521484375
1767454004.299717,210000,174.8113250732422
1767454011.139031,220000,182.67308044433594
1767454015.7006576,230000,181.5892791748047
1767454022.7733252,240000,175.92591857910156
1767454029.455688,250000,191.6724090576172
1767454034.1345124,260000,191.8000030517578
1767454041.1786098,270000,180.234375
1767454047.7406547,280000,191.62222290039062
1767454052.5451095,290000,181.17544555664062
1767454059.3064067,300000,186.20370483398438
1767454065.9536734,310000,192.5294189453125
1767454070.8036478,320000,179.15789794921875
1767454077.5237615,330000,183.76785278320312
1767454082.0301363,340000,191.10203552246094
1767454088.862202,350000,199.0
1767454096.0497713,360000,195.84210205078125
1767454100.5231946,370000,184.0188751220703
1767454107.7124043,380000,196.5471649169922
1767454114.2782078,390000,192.2708282470703
1767454119.1738648,400000,190.88888549804688
1767454126.0729623,410000,193.5471649169922
1767454132.7123837,420000,185.8800048828125
1767454137.7940176,430000,186.8113250732422
1767454144.569044,440000,184.1864471435547
1767454151.353214,450000,181.2244873046875
1767454156.1130903,460000,190.85714721679688
1767454162.9119728,470000,192.91111755371094
1767454169.7935598,480000,188.6842041015625
1767454174.634123,490000,195.5102081298828
1767454181.4506044,500000,195.73684692382812
1767454185.9794827,510000,190.14999389648438
1767454193.5045307,520000,190.8360595703125
1767454200.1443074,530000,195.67308044433594
1767454205.1793966,540000,195.1999969482422
1767454211.8253484,550000,194.28334045410156
1767454218.4947734,560000,190.55813598632812
